X2,X3,X4,X5,Generation,Iter
Pref0,0.4155[0.46729],0.396739[0.463019],0.434717[0.47085],65,0
Signal0,0.36925[0.475163],0.344862[0.469045],0.394231[0.480065],65,0
Hybridindex,9.20575[7.16054],9.44696[7.23251],8.946[7.07303],66,0
Pref0,0.4265[0.469944],0.441176[0.47443],0.410696[0.464548],66,0
Signal0,0.386[0.478021],0.399711[0.483149],0.371236[0.471991],66,0
Hybridindex,9.13[7.08631],9.19499[7.16402],9.06263[7.00421],67,0
Pref0,0.4225[0.467433],0.431729[0.467516],0.412933[0.467155],67,0
Signal0,0.38[0.47655],0.386542[0.477022],0.373218[0.475966],67,0
Hybridindex,8.782[6.9348],8.97925[6.97261],8.58943[6.89225],68,0
Pref0,0.40125[0.461653],0.411943[0.465227],0.39081[0.457896],68,0
Signal0,0.34975[0.469361],0.364879[0.473179],0.33498[0.46513],68,0
Hybridindex,8.75125[6.79847],8.92155[6.80629],8.57855[6.78618],69,0
Pref0,0.396[0.46226],0.403178[0.466675],0.388721[0.457624],69,0
Signal0,0.34475[0.466661],0.354518[0.469462],0.334844[0.463593],69,0
Hybridindex,8.666[6.68388],8.57692[6.62586],8.76002[6.74329],70,0
Pref0,0.38575[0.459969],0.385102[0.45535],0.386434[0.464794],70,0
Signal0,0.33725[0.464368],0.329114[0.460472],0.345838[0.468291],70,0
Hybridindex,8.65575[6.63578],8.5206[6.59506],8.78955[6.67316],71,0
Pref0,0.3865[0.460562],0.375879[0.456578],0.397015[0.464234],71,0
Signal0,0.33375[0.46528],0.325628[0.461042],0.341791[0.469301],71,0
Hybridindex,8.65825[6.60154],8.7323[6.62034],8.58375[6.58173],72,0
Pref0,0.388[0.461472],0.395314[0.462457],0.380642[0.460361],72,0
Signal0,0.33375[0.463935],0.337986[0.463979],0.329488[0.463852],72,0
Hybridindex,8.68425[6.6375],8.81282[6.65813],8.55998[6.61513],73,0
Pref0,0.3865[0.462188],0.389115[0.46649],0.383972[0.457977],73,0
Signal0,0.33775[0.466154],0.347406[0.469963],0.328417[0.462251],73,0
Hybridindex,8.4025[6.48747],8.47151[6.55044],8.33096[6.42075],74,0
Pref0,0.365[0.455823],0.372299[0.458385],0.357434[0.453029],74,0
Signal0,0.32275[0.459845],0.33055[0.46278],0.314664[0.456642],74,0
Hybridindex,8.0835[6.35752],8.1758[6.40689],7.9971[6.30973],75,0
Pref0,0.34575[0.449257],0.351086[0.4497],0.340755[0.448785],75,0
Signal0,0.30475[0.453048],0.311272[0.455129],0.298645[0.451005],75,0
Hybridindex,7.88375[6.18525],7.95482[6.25824],7.81325[6.11117],76,0
Pref0,0.32775[0.443514],0.339357[0.446761],0.316235[0.439967],76,0
Signal0,0.28275[0.444328],0.290161[0.448272],0.275398[0.440258],76,0
Hybridindex,7.76475[6.1461],7.55539[6.06022],7.98661[6.22814],77,0
Pref0,0.31425[0.439172],0.305151[0.432165],0.323893[0.446275],77,0
Signal0,0.2745[0.44034],0.260447[0.432185],0.289392[0.448341],77,0
Hybridindex,8.163[6.29469],8.2038[6.32843],8.12427[6.26225],78,0
Pref0,0.338[0.450007],0.344969[0.451543],0.331384[0.448443],78,0
Signal0,0.2965[0.451484],0.301335[0.453492],0.29191[0.449521],78,0
Hybridindex,7.79775[6.14695],7.70825[6.10545],7.88833[6.18735],79,0
Pref0,0.315[0.441333],0.305169[0.439493],0.32495[0.442966],79,0
Signal0,0.27325[0.440408],0.268887[0.437456],0.277666[0.443332],79,0
Hybridindex,7.909[6.11351],7.95089[6.16207],7.86643[6.06347],80,0
Pref0,0.326[0.442407],0.326389[0.446123],0.325605[0.438598],80,0
Signal0,0.27725[0.441596],0.28373[0.444156],0.270665[0.438882],80,0
Hybridindex,7.68375[5.96187],7.7242[5.96871],7.64019[5.95418],81,0
Pref0,0.30575[0.434041],0.311958[0.434007],0.299065[0.433979],81,0
Signal0,0.257[0.43064],0.259884[0.431086],0.253894[0.430138],81,0
Hybridindex,7.67125[5.89926],7.70142[5.92539],7.6418[5.87349],82,0
Pref0,0.30225[0.428975],0.30668[0.431638],0.297925[0.426315],82,0
Signal0,0.254[0.427474],0.259109[0.429984],0.249012[0.424949],82,0
Hybridindex,7.3935[5.72762],7.20167[5.64239],7.56951[5.79915],83,0
Pref0,0.2905[0.422327],0.277952[0.415937],0.302013[0.427781],83,0
Signal0,0.23625[0.418104],0.223093[0.409679],0.248322[0.42533],83,0
Hybridindex,7.53475[5.76081],7.72765[5.89544],7.352[5.62418],84,0
Pref0,0.30175[0.426406],0.320658[0.43125],0.283836[0.420983],84,0
Signal0,0.2425[0.421241],0.256937[0.43162],0.228822[0.410698],84,0
Hybridindex,7.22075[5.46588],7.17077[5.42476],7.26829[5.5043],85,0
Pref0,0.28075[0.41268],0.280513[0.41079],0.280976[0.414469],85,0
Signal0,0.22[0.404166],0.216923[0.403664],0.222927[0.404621],85,0
Hybridindex,7.12875[5.32898],6.90932[5.19338],7.35217[5.45453],86,0
Pref0,0.275[0.408809],0.272547[0.403834],0.277497[0.413799],86,0
Signal0,0.2125[0.396981],0.205649[0.390138],0.219475[0.403709],86,0
Hybridindex,7.0385[5.20031],6.96657[5.10182],7.11072[5.29638],87,0
Pref0,0.26925[0.404511],0.260978[0.400853],0.277555[0.407983],87,0
Signal0,0.20425[0.392946],0.197106[0.390534],0.211423[0.395224],87,0
Hybridindex,6.90025[5.11832],6.78429[5.00151],7.01761[5.23127],88,0
Pref0,0.25625[0.400888],0.245527[0.392341],0.267103[0.40907],88,0
Signal0,0.1965[0.385536],0.185388[0.376596],0.207746[0.394058],88,0
Hybridindex,6.952[5.04712],6.92377[5.01704],6.98006[5.07669],89,0
Pref0,0.2565[0.399008],0.260782[0.397707],0.252243[0.400252],89,0
Signal0,0.19725[0.385639],0.193581[0.380886],0.200897[0.390272],89,0
Hybridindex,6.9225[5.06969],6.87008[5.0628],6.97147[5.07563],90,0
Pref0,0.25225[0.397486],0.255176[0.39778],0.249516[0.397191],90,0
Signal0,0.19825[0.389964],0.19617[0.3882],0.200193[0.391594],90,0
Hybridindex,6.76375[4.88757],6.70887[4.81978],6.8203[4.95581],91,0
Pref0,0.24775[0.389224],0.236946[0.385404],0.258883[0.392809],91,0
Signal0,0.1835[0.378587],0.174877[0.373651],0.192386[0.383403],91,0
Hybridindex,6.86275[4.97487],6.77455[4.99722],6.9506[4.95094],92,0
Pref0,0.25925[0.399893],0.258016[0.39639],0.260479[0.403348],92,0
Signal0,0.19525[0.386332],0.190381[0.382256],0.2001[0.390289],92,0
Hybridindex,6.76075[4.80785],6.75982[4.77376],6.76171[4.84292],93,0
Pref0,0.24575[0.391449],0.249509[0.392244],0.241853[0.390584],93,0
