X2,X3,X4,X5,Generation,Iter
Hybridindex,13.834[3.53004],13.7122[3.53861],13.9539[3.51747],60,0
Pref0,0.7705[0.384161],0.759073[0.386801],0.781746[0.381211],60,0
Signal0,0.7745[0.38],0.768145[0.38255],0.780754[0.377369],60,0
Hybridindex,13.9443[3.27231],13.9384[3.35384],13.95[3.19037],61,0
Pref0,0.78775[0.370574],0.784343[0.379004],0.791089[0.362089],61,0
Signal0,0.79125[0.373562],0.789394[0.377175],0.793069[0.369977],61,0
Hybridindex,13.9972[3.10671],13.9208[3.08729],14.0773[3.1249],62,0
Pref0,0.79325[0.363152],0.7913[0.364871],0.795292[0.361333],62,0
Signal0,0.789[0.366714],0.786901[0.368671],0.791198[0.36464],62,0
Hybridindex,14.1583[2.94951],14.0618[3.00162],14.2619[2.88887],63,0
Pref0,0.813[0.348613],0.795367[0.363804],0.83195[0.330465],63,0
Signal0,0.809[0.355343],0.796815[0.364283],0.822095[0.344999],63,0
Hybridindex,14.265[2.68352],14.2556[2.66853],14.2743[2.6981],64,0
Pref0,0.83475[0.326064],0.832828[0.328884],0.836634[0.323264],64,0
Signal0,0.83225[0.328611],0.828788[0.335944],0.835644[0.321224],64,0
Hybridindex,14.3797[2.57743],14.4797[2.4862],14.2832[2.65909],65,0
Pref0,0.844[0.314903],0.854018[0.307256],0.834317[0.321825],65,0
Signal0,0.8495[0.314006],0.854018[0.31055],0.845133[0.31725],65,0
Hybridindex,14.332[2.46166],14.2981[2.44641],14.3675[2.47704],66,0
Pref0,0.83575[0.319604],0.839198[0.318535],0.832139[0.320681],66,0
Signal0,0.8435[0.320948],0.845552[0.318226],0.841351[0.32376],66,0
Hybridindex,14.3592[2.34938],14.3797[2.33847],14.3384[2.36026],67,0
Pref0,0.8405[0.321807],0.838119[0.323628],0.842929[0.31992],67,0
Signal0,0.847[0.313195],0.841584[0.3149],0.852525[0.311349],67,0
Hybridindex,14.305[2.27722],14.3494[2.21949],14.2662[2.32583],68,0
Pref0,0.8365[0.323292],0.84298[0.317828],0.830834[0.327891],68,0
Signal0,0.8405[0.324129],0.850482[0.316384],0.831771[0.330506],68,0
Hybridindex,14.302[2.20546],14.2632[2.26565],14.3399[2.14438],69,0
Pref0,0.83825[0.322819],0.823887[0.335721],0.852273[0.309061],69,0
Signal0,0.8435[0.320168],0.837045[0.324075],0.849802[0.316181],69,0
Hybridindex,14.335[2.07955],14.299[2.12608],14.3721[2.02982],70,0
Pref0,0.8595[0.302092],0.859113[0.302458],0.859898[0.301714],70,0
Signal0,0.863[0.302871],0.856158[0.313095],0.870051[0.291794],70,0
Hybridindex,14.3942[1.96429],14.3698[1.99269],14.4188[1.93505],71,0
Pref0,0.869[0.29426],0.869261[0.2936],0.868737[0.294921],71,0
Signal0,0.874[0.29176],0.869261[0.301151],0.878758[0.281937],71,0
Hybridindex,14.3752[1.92401],14.2721[1.92876],14.49[1.91218],72,0
Pref0,0.87175[0.291422],0.862773[0.302601],0.881732[0.278125],72,0
Signal0,0.88225[0.277507],0.878917[0.279587],0.885956[0.275127],72,0
Hybridindex,14.4277[1.79288],14.4502[1.8092],14.4057[1.77636],73,0
Pref0,0.889[0.264441],0.891742[0.262861],0.886296[0.265962],73,0
Signal0,0.90325[0.255469],0.903323[0.257259],0.903178[0.253691],73,0
Hybridindex,14.4207[1.77316],14.3617[1.82814],14.484[1.7101],74,0
Pref0,0.8855[0.271827],0.883946[0.274784],0.887164[0.268615],74,0
Signal0,0.9095[0.238348],0.905706[0.242999],0.913561[0.233198],74,0
Hybridindex,14.5117[1.7293],14.435[1.7103],14.5861[1.74429],75,0
Pref0,0.894[0.261752],0.889736[0.265354],0.89813[0.258148],75,0
Signal0,0.923[0.220955],0.918191[0.229138],0.927657[0.212625],75,0
Hybridindex,14.5177[1.69346],14.5402[1.66792],14.4961[1.71751],76,0
Pref0,0.906[0.247818],0.9059[0.246121],0.906096[0.249448],76,0
Signal0,0.92875[0.217482],0.933876[0.20473],0.923795[0.229025],76,0
Hybridindex,14.5053[1.70128],14.5212[1.6557],14.4881[1.74877],77,0
Pref0,0.90475[0.250604],0.907819[0.244528],0.901452[0.256933],77,0
Signal0,0.919[0.228449],0.917471[0.229768],0.920643[0.227012],77,0
Hybridindex,14.5657[1.71641],14.5685[1.76389],14.5629[1.66605],78,0
Pref0,0.9125[0.238943],0.904433[0.250576],0.920812[0.22603],78,0
Signal0,0.93025[0.20799],0.931527[0.202183],0.928934[0.213801],78,0
Hybridindex,14.5838[1.6489],14.6088[1.66199],14.5572[1.63449],79,0
Pref0,0.92575[0.214154],0.917396[0.224753],0.934604[0.20194],79,0
Signal0,0.93925[0.190878],0.934402[0.199178],0.944387[0.181528],79,0
Hybridindex,14.6545[1.62516],14.6611[1.62876],14.6473[1.62118],80,0
Pref0,0.92775[0.214254],0.925695[0.213386],0.92999[0.215175],80,0
Signal0,0.94825[0.180823],0.950144[0.17897],0.946186[0.182799],80,0
Hybridindex,14.6602[1.59905],14.6745[1.60207],14.6455[1.59577],81,0
Pref0,0.928[0.209919],0.931662[0.204426],0.924212[0.215389],81,0
Signal0,0.949[0.179997],0.953294[0.171841],0.944557[0.18796],81,0
Hybridindex,14.6[1.62034],14.6045[1.57752],14.5953[1.66321],82,0
Pref0,0.92875[0.208083],0.935404[0.196164],0.921907[0.219456],82,0
Signal0,0.94675[0.180387],0.949704[0.171819],0.943712[0.188745],82,0
Hybridindex,14.656[1.56753],14.6305[1.60872],14.6806[1.52644],83,0
Pref0,0.9235[0.219426],0.918451[0.226834],0.928361[0.211936],83,0
Signal0,0.932[0.202795],0.924057[0.213204],0.939647[0.191933],83,0
Hybridindex,14.586[1.59236],14.5942[1.61768],14.5778[1.56669],84,0
Pref0,0.9265[0.214704],0.924349[0.218251],0.928643[0.21109],84,0
Signal0,0.93425[0.20749],0.927355[0.218125],0.941118[0.196084],84,0
Hybridindex,14.609[1.57102],14.6531[1.48532],14.5667[1.64807],85,0
Pref0,0.92925[0.213001],0.930102[0.2118],0.928431[0.214146],85,0
Signal0,0.935[0.203777],0.939796[0.19417],0.930392[0.212496],85,0
Hybridindex,14.5698[1.54548],14.5457[1.54018],14.5941[1.55044],86,0
Pref0,0.93275[0.2106],0.937873[0.202781],0.927565[0.218106],86,0
Signal0,0.94225[0.193106],0.947813[0.17838],0.93662[0.206794],86,0
Hybridindex,14.6125[1.56016],14.5748[1.5556],14.649[1.56369],87,0
Pref0,0.92875[0.212834],0.936928[0.198134],0.920846[0.225856],87,0
Signal0,0.94[0.190788],0.939471[0.193086],0.940511[0.188538],87,0
Hybridindex,14.6512[1.57218],14.6713[1.52929],14.6323[1.61146],88,0
Pref0,0.93275[0.20212],0.932099[0.200356],0.933366[0.203772],88,0
Signal0,0.9445[0.186198],0.942387[0.19318],0.946498[0.179324],88,0
Hybridindex,14.7272[1.54458],14.7066[1.56813],14.7487[1.51943],89,0
Pref0,0.93325[0.204742],0.926398[0.214718],0.940367[0.193581],89,0
Signal0,0.9455[0.183111],0.937684[0.198851],0.953619[0.16479],89,0
Hybridindex,14.7287[1.57052],14.6983[1.56257],14.7599[1.57801],90,0
Pref0,0.94675[0.189181],0.947577[0.185321],0.945905[0.193044],90,0
Signal0,0.9515[0.17435],0.948566[0.176024],0.954499[0.172569],90,0
Hybridindex,14.757[1.56123],14.8076[1.57815],14.7066[1.54256],91,0
Pref0,0.955[0.166508],0.95992[0.153113],0.9501[0.178721],91,0
Signal0,0.95825[0.160879],0.961423[0.151031],0.95509[0.170062],91,0
Hybridindex,14.7492[1.569],14.7803[1.56336],14.7193[1.57385],92,0
Pref0,0.95875[0.155478],0.950661[0.169845],0.966568[0.139754],92,0
Signal0,0.9625[0.151966],0.961343[0.153066],0.963618[0.150887],92,0
Hybridindex,14.6903[1.53816],14.6618[1.52663],14.7184[1.54897],93,0
Pref0,0.96375[0.145983],0.962814[0.142215],0.964677[0.149613],93,0
Signal0,0.97275[0.134657],0.976382[0.125594],0.969154[0.142974],93,0
Hybridindex,14.706[1.52088],14.6858[1.49371],14.7264[1.54751],94,0
Pref0,0.96975[0.131187],0.967629[0.136468],0.971888[0.125602],94,0
Signal0,0.9795[0.108765],0.981076[0.105338],0.977912[0.112091],94,0
Hybridindex,14.7142[1.53329],14.6999[1.51739],14.7276[1.54779],95,0
Pref0,0.97825[0.10678],0.977674[0.10818],0.978785[0.10546],95,0
