X2,X3,X4,X5,Generation,Iter
Signal0,0.49475[0.345105],0.496105[0.346754],0.49332[0.343351],71,0
Hybridindex,9.49325[1.73582],9.50743[1.72034],9.47881[1.75133],72,0
Pref0,0.563[0.350758],0.55996[0.350735],0.566095[0.350754],72,0
Signal0,0.505[0.355282],0.511397[0.355641],0.498486[0.354797],72,0
Hybridindex,9.5365[1.71433],9.58374[1.76887],9.48723[1.6541],73,0
Pref0,0.55525[0.359267],0.55142[0.363019],0.559244[0.355267],73,0
Signal0,0.51225[0.353164],0.514202[0.357574],0.510215[0.348494],73,0
Hybridindex,9.55025[1.7146],9.54563[1.74387],9.55494[1.68433],74,0
Pref0,0.549[0.350141],0.561012[0.350733],0.536794[0.349116],74,0
Signal0,0.519[0.355864],0.518353[0.352021],0.519657[0.359725],74,0
Hybridindex,9.55875[1.72168],9.501[1.73119],9.61685[1.71009],75,0
Pref0,0.56125[0.351957],0.547856[0.352604],0.574724[0.350788],75,0
Signal0,0.515[0.353235],0.505982[0.350138],0.524072[0.356094],75,0
Hybridindex,9.60375[1.73353],9.61924[1.68346],9.58895[1.7799],76,0
Pref0,0.55125[0.352489],0.548618[0.354732],0.553763[0.350315],76,0
Signal0,0.50475[0.349789],0.494882[0.348229],0.514174[0.351014],76,0
Hybridindex,9.6415[1.72242],9.62634[1.72511],9.65744[1.71945],77,0
Pref0,0.55175[0.342705],0.553171[0.341949],0.550256[0.343493],77,0
Signal0,0.5165[0.350325],0.515122[0.351326],0.517949[0.349264],77,0
Hybridindex,9.68125[1.77003],9.69197[1.79273],9.66977[1.74534],78,0
Pref0,0.55625[0.354557],0.556093[0.351491],0.556418[0.35781],78,0
Signal0,0.52175[0.35093],0.522727[0.347992],0.520704[0.354045],78,0
Hybridindex,9.675[1.76015],9.68976[1.77842],9.66036[1.74171],79,0
Pref0,0.54175[0.352324],0.536647[0.354847],0.546813[0.349729],79,0
Signal0,0.514[0.351502],0.522088[0.350006],0.505976[0.352798],79,0
Hybridindex,9.742[1.76286],9.71672[1.77472],9.76576[1.75131],80,0
Pref0,0.52025[0.351376],0.517028[0.35912],0.523278[0.343911],80,0
Signal0,0.50525[0.354044],0.504128[0.348938],0.506305[0.358774],80,0
Hybridindex,9.735[1.81735],9.63816[1.84598],9.82421[1.78593],81,0
Pref0,0.53075[0.352391],0.532325[0.365336],0.529299[0.340024],81,0
Signal0,0.5105[0.349842],0.508342[0.352162],0.512488[0.34768],81,0
Hybridindex,9.7795[1.83293],9.74847[1.84176],9.80931[1.8239],82,0
Pref0,0.54925[0.350285],0.547959[0.350285],0.55049[0.35028],82,0
Signal0,0.51525[0.352693],0.523469[0.351324],0.507353[0.353823],82,0
Hybridindex,9.79025[1.7561],9.76509[1.72197],9.81511[1.78883],83,0
Pref0,0.55[0.355668],0.545775[0.35768],0.554175[0.35362],83,0
Signal0,0.50825[0.355748],0.497485[0.353544],0.518887[0.357595],83,0
Hybridindex,9.81825[1.71736],9.85031[1.68272],9.78854[1.74834],84,0
Pref0,0.54825[0.351137],0.530146[0.3563],0.565029[0.345436],84,0
Signal0,0.50475[0.358612],0.514553[0.358729],0.495665[0.358264],84,0
Hybridindex,9.796[1.77606],9.76107[1.79186],9.83052[1.75962],85,0
Pref0,0.54125[0.350248],0.539235[0.351727],0.543241[0.348768],85,0
Signal0,0.512[0.357919],0.521127[0.358227],0.502982[0.357386],85,0
Hybridindex,9.83875[1.72471],9.81381[1.74109],9.86364[1.70784],86,0
Pref0,0.52325[0.35119],0.52002[0.351031],0.526474[0.351319],86,0
Signal0,0.49025[0.353949],0.487988[0.358447],0.492507[0.349388],86,0
Hybridindex,9.82025[1.76729],9.81823[1.79172],9.82216[1.74392],87,0
Pref0,0.529[0.355892],0.546344[0.354338],0.512634[0.356579],87,0
Signal0,0.50175[0.361071],0.502575[0.357707],0.500972[0.364214],87,0
Hybridindex,9.859[1.81738],9.78758[1.8738],9.93498[1.75216],88,0
Pref0,0.52525[0.352118],0.516004[0.350261],0.535088[0.353819],88,0
Signal0,0.50575[0.359641],0.50097[0.357135],0.510836[0.36222],88,0
Hybridindex,9.78925[1.77178],9.80507[1.76224],9.77444[1.78054],89,0
Pref0,0.51875[0.354293],0.510858[0.357568],0.526137[0.351038],89,0
Signal0,0.5095[0.358343],0.516029[0.35665],0.503388[0.359814],89,0
Hybridindex,9.8085[1.7108],9.83471[1.68281],9.78377[1.73643],90,0
Pref0,0.5025[0.355308],0.50103[0.358793],0.503887[0.351982],90,0
Signal0,0.50525[0.358256],0.490731[0.349218],0.51895[0.366053],90,0
Hybridindex,9.736[1.77702],9.74898[1.75335],9.72353[1.79938],91,0
Pref0,0.51175[0.346391],0.514286[0.351092],0.509314[0.341797],91,0
Signal0,0.52025[0.359117],0.518367[0.361642],0.522059[0.356664],91,0
Hybridindex,9.753[1.81438],9.75522[1.84007],9.75075[1.78806],92,0
Pref0,0.516[0.356362],0.50796[0.356093],0.524121[0.35645],92,0
Signal0,0.51375[0.349551],0.520398[0.355248],0.507035[0.343571],92,0
Hybridindex,9.80325[1.79134],9.76985[1.74457],9.83632[1.83588],93,0
Pref0,0.5235[0.353833],0.509548[0.35608],0.537313[0.351048],93,0
Signal0,0.50025[0.348389],0.496482[0.350502],0.50398[0.346244],93,0
Hybridindex,9.706[1.75892],9.63218[1.77904],9.78661[1.7331],94,0
Pref0,0.522[0.352868],0.519157[0.355063],0.525105[0.350429],94,0
Signal0,0.51[0.355879],0.498084[0.35287],0.523013[0.358684],94,0
Hybridindex,9.69625[1.74946],9.62944[1.75772],9.76108[1.73895],95,0
Pref0,0.53[0.3505],0.52335[0.348256],0.536453[0.352544],95,0
Signal0,0.51[0.355879],0.516244[0.359413],0.503941[0.35231],95,0
Hybridindex,9.69075[1.7409],9.70961[1.74159],9.67154[1.74],96,0
Pref0,0.519[0.358314],0.511397[0.358417],0.526741[0.358043],96,0
Signal0,0.51375[0.350622],0.521804[0.347039],0.50555[0.354045],96,0
Hybridindex,9.67425[1.74929],9.66699[1.78141],9.68191[1.7147],97,0
Pref0,0.5135[0.357516],0.527751[0.350905],0.498458[0.363759],97,0
Signal0,0.513[0.349401],0.5185[0.349779],0.507194[0.348908],97,0
Hybridindex,9.7185[1.71632],9.71878[1.74543],9.7182[1.68467],98,0
Pref0,0.51625[0.347291],0.525653[0.349346],0.506205[0.344799],98,0
Signal0,0.51475[0.354482],0.512101[0.353517],0.51758[0.355488],98,0
Hybridindex,9.727[1.69705],9.77207[1.69351],9.68421[1.6993],99,0
Pref0,0.51275[0.357019],0.514887[0.35972],0.510721[0.354424],99,0
Signal0,0.49675[0.356531],0.515914[0.357529],0.478558[0.354625],99,0
