X2,X3,X4,X5,Generation,Iter
Hybridindex,13.8285[6.37627],13.8274[6.43779],13.8297[6.30936],73,0
Pref0,0.72375[0.443352],0.725169[0.443177],0.722222[0.443535],73,0
Signal0,0.72375[0.443352],0.725169[0.443177],0.722222[0.443535],73,0
Hybridindex,14.0723[6.2126],13.9617[6.28702],14.1837[6.13465],74,0
Pref0,0.73925[0.435183],0.729084[0.441623],0.749498[0.42835],74,0
Signal0,0.73925[0.435183],0.729084[0.441623],0.749498[0.42835],74,0
Hybridindex,14.0058[6.23828],13.8116[6.37642],14.196[6.09384],75,0
Pref0,0.73075[0.440317],0.717677[0.445902],0.743564[0.434392],75,0
Signal0,0.73075[0.440317],0.717677[0.445902],0.743564[0.434392],75,0
Hybridindex,14.4198[5.99831],14.2553[6.06486],14.5826[5.92718],76,0
Pref0,0.7575[0.425375],0.745226[0.43197],0.769652[0.418389],76,0
Signal0,0.7575[0.425375],0.745226[0.43197],0.769652[0.418389],76,0
Hybridindex,14.5605[5.89895],14.6106[5.91785],14.5086[5.87888],77,0
Pref0,0.76875[0.418209],0.776303[0.414058],0.760936[0.422317],77,0
Signal0,0.76875[0.418209],0.776303[0.414058],0.760936[0.422317],77,0
Hybridindex,14.4373[5.96539],14.4157[5.94647],14.4584[5.98385],78,0
Pref0,0.762[0.422026],0.763875[0.420521],0.760159[0.423491],78,0
Signal0,0.762[0.422026],0.763875[0.420521],0.760159[0.423491],78,0
Hybridindex,14.5292[5.92664],14.7554[5.76984],14.2901[6.07893],79,0
Pref0,0.77125[0.415088],0.786479[0.404717],0.755144[0.42519],79,0
Signal0,0.77125[0.415088],0.786479[0.404717],0.755144[0.42519],79,0
Hybridindex,14.3157[5.93262],14.3667[5.98758],14.2639[5.87567],80,0
Pref0,0.76075[0.422652],0.76115[0.421707],0.760343[0.423611],80,0
Signal0,0.76075[0.422652],0.76115[0.421707],0.760343[0.423611],80,0
Hybridindex,14.4845[5.71047],14.5479[5.66251],14.4221[5.75661],81,0
Pref0,0.77225[0.414433],0.772681[0.413348],0.771825[0.415498],81,0
Signal0,0.77225[0.414433],0.772681[0.413348],0.771825[0.415498],81,0
Hybridindex,14.4985[5.65232],14.5471[5.68831],14.453[5.61804],82,0
Pref0,0.77775[0.411679],0.782316[0.408579],0.773475[0.414515],82,0
Signal0,0.77775[0.411679],0.782316[0.408579],0.773475[0.414515],82,0
Hybridindex,14.5045[5.57308],14.4838[5.50326],14.5247[5.64047],83,0
Pref0,0.78075[0.408417],0.779575[0.409008],0.781899[0.407835],83,0
Signal0,0.78075[0.408417],0.779575[0.409008],0.781899[0.407835],83,0
Hybridindex,14.6483[5.46383],14.8394[5.33353],14.4587[5.58362],84,0
Pref0,0.79125[0.402863],0.804719[0.392919],0.777888[0.412056],84,0
Signal0,0.79125[0.402863],0.804719[0.392919],0.777888[0.412056],84,0
Hybridindex,14.775[5.41434],14.5663[5.51059],14.9821[5.30904],85,0
Pref0,0.80125[0.395441],0.783635[0.407785],0.818725[0.382],85,0
Signal0,0.80125[0.395441],0.783635[0.407785],0.818725[0.382],85,0
Hybridindex,15.161[5.09115],14.999[5.24227],15.313[4.94038],86,0
Pref0,0.8295[0.371052],0.820248[0.377879],0.838178[0.364319],86,0
Signal0,0.8295[0.371052],0.820248[0.377879],0.838178[0.364319],86,0
Hybridindex,15.3938[4.85174],15.4146[4.80063],15.3734[4.90113],87,0
Pref0,0.84325[0.355745],0.846815[0.352719],0.839763[0.358646],87,0
Signal0,0.84325[0.355745],0.846815[0.352719],0.839763[0.358646],87,0
Hybridindex,15.279[4.93259],15.2743[4.96356],15.2835[4.90227],88,0
Pref0,0.83425[0.3649],0.837728[0.361758],0.830868[0.367898],88,0
Signal0,0.83425[0.3649],0.837728[0.361758],0.830868[0.367898],88,0
Hybridindex,15.3377[4.84526],15.1387[4.93891],15.5263[4.74714],89,0
Pref0,0.83875[0.362455],0.82631[0.373377],0.850536[0.351388],89,0
Signal0,0.83875[0.362455],0.82631[0.373377],0.850536[0.351388],89,0
Hybridindex,15.6502[4.50486],15.575[4.52931],15.7236[4.4797],90,0
Pref0,0.86275[0.338803],0.858663[0.342133],0.866732[0.335478],90,0
Signal0,0.86275[0.338803],0.858663[0.342133],0.866732[0.335478],90,0
Hybridindex,15.9213[4.22589],15.8422[4.32002],15.9966[4.13277],91,0
Pref0,0.88525[0.313381],0.878074[0.322469],0.89209[0.304308],91,0
Signal0,0.88525[0.313381],0.878074[0.322469],0.89209[0.304308],91,0
Hybridindex,15.971[4.20177],15.9013[4.28517],16.044[4.11137],92,0
Pref0,0.887[0.313019],0.883675[0.31755],0.890481[0.308165],92,0
Signal0,0.887[0.313019],0.883675[0.31755],0.890481[0.308165],92,0
Hybridindex,16.1318[3.8897],15.942[4.05631],16.3215[3.70593],93,0
Pref0,0.903[0.286951],0.893[0.302574],0.913[0.270057],93,0
Signal0,0.903[0.286951],0.893[0.302574],0.913[0.270057],93,0
Hybridindex,16.3908[3.51937],16.2918[3.64104],16.4849[3.39692],94,0
Pref0,0.92125[0.263008],0.915385[0.274131],0.926829[0.251846],94,0
Signal0,0.92125[0.263008],0.915385[0.274131],0.926829[0.251846],94,0
Hybridindex,16.474[3.31641],16.4126[3.43859],16.5328[3.19401],95,0
Pref0,0.92825[0.25145],0.920245[0.265191],0.93591[0.237304],95,0
Signal0,0.92825[0.25145],0.920245[0.265191],0.93591[0.237304],95,0
Hybridindex,16.4375[3.19908],16.4424[3.17853],16.4328[3.21841],96,0
Pref0,0.93175[0.243858],0.931141[0.244962],0.932327[0.242806],96,0
Signal0,0.93175[0.243858],0.931141[0.244962],0.932327[0.242806],96,0
Hybridindex,16.4067[3.07464],16.4821[2.9265],16.3348[3.20809],97,0
Pref0,0.931[0.245945],0.937052[0.234834],0.92522[0.255973],97,0
Signal0,0.931[0.245945],0.937052[0.234834],0.92522[0.255973],97,0
Hybridindex,16.4205[2.93099],16.5223[2.76632],16.317[3.08589],98,0
Pref0,0.93325[0.240665],0.941468[0.225037],0.924899[0.255297],98,0
Signal0,0.93325[0.240665],0.941468[0.225037],0.924899[0.255297],98,0
Hybridindex,16.4208[2.79886],16.4403[2.87205],16.4014[2.72416],99,0
Pref0,0.93675[0.233183],0.940763[0.226296],0.932769[0.239754],99,0
Signal0,0.93675[0.233183],0.940763[0.226296],0.932769[0.239754],99,0
