X2,X3,X4,X5,Generation,Iter
Pref0,0.508[0.489066],0.528856[0.488335],0.486935[0.488902],78,0
Signal0,0.51425[0.489818],0.533333[0.490338],0.494975[0.488537],78,0
Hybridindex,10.005[6.13072],9.99232[6.17621],10.0171[6.08694],79,0
Pref0,0.49325[0.489213],0.494882[0.489892],0.491691[0.488559],79,0
Signal0,0.494[0.489351],0.493859[0.489358],0.494135[0.489344],79,0
Hybridindex,10.231[6.0792],10.078[6.10324],10.3918[6.04965],80,0
Pref0,0.51275[0.486788],0.502439[0.487146],0.52359[0.486175],80,0
Signal0,0.514[0.487908],0.503902[0.487887],0.524615[0.487704],80,0
Hybridindex,10.281[5.98049],10.3222[5.94122],10.2371[6.02177],81,0
Pref0,0.522[0.487613],0.521802[0.487995],0.522211[0.487205],81,0
Signal0,0.521[0.487657],0.521318[0.487768],0.520661[0.487538],81,0
Hybridindex,9.895[5.90142],10.0629[5.87121],9.73202[5.92603],82,0
Pref0,0.4925[0.48933],0.505076[0.490493],0.480296[0.487889],82,0
Signal0,0.491[0.488793],0.505584[0.489192],0.476847[0.48799],82,0
Hybridindex,9.94975[5.86192],9.98826[5.87666],9.90951[5.84621],83,0
Pref0,0.49575[0.48873],0.498043[0.489614],0.493354[0.487792],83,0
Signal0,0.4895[0.487739],0.491683[0.488297],0.487219[0.487146],83,0
Hybridindex,9.62725[5.79585],9.66407[5.80137],9.58839[5.78977],84,0
Pref0,0.4705[0.489264],0.468354[0.489641],0.472765[0.488857],84,0
Signal0,0.46525[0.487768],0.467381[0.487584],0.463001[0.487951],84,0
Hybridindex,9.68475[5.73396],9.79507[5.7773],9.57107[5.6867],85,0
Pref0,0.47075[0.48736],0.480788[0.487656],0.460406[0.486838],85,0
Signal0,0.46925[0.487011],0.478818[0.489591],0.459391[0.48414],85,0
Hybridindex,9.5065[5.65917],9.58551[5.61592],9.43372[5.69775],86,0
Pref0,0.45825[0.486705],0.462982[0.487525],0.45389[0.485908],86,0
Signal0,0.459[0.485355],0.465068[0.485536],0.45341[0.48512],86,0
Hybridindex,9.44225[5.62528],9.69011[5.64013],9.17853[5.5974],87,0
Pref0,0.45675[0.48606],0.479631[0.488046],0.432405[0.482749],87,0
Signal0,0.45675[0.485546],0.475267[0.487098],0.437049[0.48311],87,0
Hybridindex,9.2305[5.57682],9.24924[5.65576],9.21217[5.49843],88,0
Pref0,0.4365[0.483185],0.430233[0.483485],0.442631[0.482813],88,0
Signal0,0.4335[0.481485],0.428716[0.482478],0.43818[0.480465],88,0
Hybridindex,9.25[5.58458],9.18961[5.55467],9.3153[5.616],89,0
Pref0,0.428[0.481473],0.417709[0.479828],0.439126[0.482998],89,0
Signal0,0.4305[0.482359],0.42204[0.480801],0.439646[0.48387],89,0
Hybridindex,9.126[5.56155],9.10448[5.60298],9.14968[5.51549],90,0
Pref0,0.419[0.482638],0.417462[0.481143],0.420693[0.484272],90,0
Signal0,0.41775[0.481518],0.413645[0.480473],0.422269[0.482627],90,0
Hybridindex,9.22775[5.51965],9.00745[5.5227],9.45116[5.50756],91,0
Pref0,0.42875[0.483268],0.411122[0.481325],0.446626[0.484577],91,0
Signal0,0.4275[0.482694],0.40864[0.480602],0.446626[0.484057],91,0
Hybridindex,9.5335[5.50272],9.45181[5.52882],9.60966[5.47716],92,0
Pref0,0.44775[0.48466],0.44456[0.484778],0.450725[0.484531],92,0
Signal0,0.44975[0.483063],0.443005[0.482723],0.456039[0.483296],92,0
Hybridindex,9.70325[5.49004],9.51092[5.41814],9.91711[5.5611],93,0
