X2,X3,X4,X5,Generation,Iter
Pref0,0.1[0.294109],0.0905941[0.28137],0.109596[0.306263],84,0
Signal0,0.1[0.294109],0.0905941[0.28137],0.109596[0.306263],84,0
Hybridindex,4.212[4.11294],4.15954[4.09949],4.26509[4.12584],85,0
Pref0,0.09775[0.292523],0.0974155[0.292302],0.0980885[0.292747],85,0
Signal0,0.09775[0.292523],0.0974155[0.292302],0.0980885[0.292747],85,0
Hybridindex,4.21825[4.08687],4.25049[4.15714],4.18429[4.01124],86,0
Pref0,0.10125[0.296013],0.10039[0.295614],0.102156[0.296429],86,0
Signal0,0.10125[0.296013],0.10039[0.295614],0.102156[0.296429],86,0
Hybridindex,4.27575[4.15185],4.34234[4.23744],4.20929[4.06354],87,0
Pref0,0.1035[0.297553],0.109109[0.304466],0.0979021[0.290381],87,0
Signal0,0.1035[0.297553],0.109109[0.304466],0.0979021[0.290381],87,0
Hybridindex,4.27225[4.10201],4.17857[4.00626],4.35977[4.18759],88,0
Pref0,0.10175[0.295841],0.0952381[0.285499],0.107834[0.305061],88,0
Signal0,0.10175[0.295841],0.0952381[0.285499],0.107834[0.305061],88,0
Hybridindex,4.06425[3.7719],4.09672[3.85651],4.03324[3.68902],89,0
Pref0,0.08375[0.270852],0.0880246[0.278778],0.0796676[0.262995],89,0
Signal0,0.08375[0.270852],0.0880246[0.278778],0.0796676[0.262995],89,0
Hybridindex,3.6575[3.11259],3.69491[3.26149],3.61849[2.94879],90,0
Pref0,0.05275[0.217008],0.0577865[0.226956],0.0474974[0.205991],90,0
Signal0,0.05275[0.217008],0.0577865[0.226956],0.0474974[0.205991],90,0
Hybridindex,3.468[2.67259],3.49664[2.72602],3.43678[2.61275],91,0
Pref0,0.038[0.183183],0.0402685[0.191649],0.0355277[0.173452],91,0
Signal0,0.038[0.183183],0.0402685[0.191649],0.0355277[0.173452],91,0
Hybridindex,3.3905[2.39932],3.27584[2.26748],3.49382[2.50773],92,0
Pref0,0.03025[0.162665],0.0274262[0.15673],0.0327947[0.167793],92,0
Signal0,0.03025[0.162665],0.0274262[0.15673],0.0327947[0.167793],92,0
Hybridindex,3.31575[2.11523],3.31998[2.03264],3.31164[2.19254],93,0
Pref0,0.02175[0.133798],0.020284[0.123728],0.0231755[0.142897],93,0
Signal0,0.02175[0.133798],0.020284[0.123728],0.0231755[0.142897],93,0
Hybridindex,3.17275[1.65137],3.18119[1.57057],3.16414[1.72988],94,0
Pref0,0.0095[0.08752],0.00841584[0.0813163],0.0106061[0.0934125],94,0
Signal0,0.0095[0.08752],0.00841584[0.0813163],0.0106061[0.0934125],94,0
Hybridindex,3.12025[1.38209],3.07885[1.40707],3.1651[1.35308],95,0
Pref0,0.00425[0.0485483],0.00528846[0.055651],0.003125[0.0394048],95,0
Signal0,0.00425[0.0485483],0.00528846[0.055651],0.003125[0.0394048],95,0
