X2,X3,X4,X5,Generation,Iter
Pref0,0.22075[0.408221],0.211198[0.402097],0.230652[0.414242],50,0
Signal0,0.22075[0.408221],0.211198[0.402097],0.230652[0.414242],50,0
Hybridindex,6.574[7.28264],6.74406[7.40298],6.40051[7.15361],51,0
Pref0,0.23575[0.415689],0.246535[0.422291],0.224747[0.40855],51,0
Signal0,0.23575[0.415689],0.246535[0.422291],0.224747[0.40855],51,0
Hybridindex,6.23525[7.11456],6.18884[7.06067],6.27957[7.16538],52,0
Pref0,0.21575[0.405373],0.212385[0.402373],0.218964[0.408191],52,0
Signal0,0.21575[0.405373],0.212385[0.402373],0.218964[0.408191],52,0
Hybridindex,6.099[6.93053],6.33837[7.13281],5.86296[6.71675],53,0
Pref0,0.204[0.396401],0.22004[0.408459],0.188183[0.383484],53,0
Signal0,0.204[0.396401],0.22004[0.408459],0.188183[0.383484],53,0
Hybridindex,5.992[6.78306],6.00736[6.75124],5.97604[6.81593],54,0
Pref0,0.194[0.389376],0.192836[0.387941],0.195209[0.390858],54,0
Signal0,0.194[0.389376],0.192836[0.387941],0.195209[0.390858],54,0
Hybridindex,5.8805[6.64545],6.01569[6.70866],5.7398[6.57606],55,0
Pref0,0.18425[0.382004],0.190686[0.386236],0.177551[0.377432],55,0
Signal0,0.18425[0.382004],0.190686[0.386236],0.177551[0.377432],55,0
Hybridindex,5.67375[6.46457],6.10091[6.7795],5.25421[6.11056],56,0
Pref0,0.17075[0.371106],0.196771[0.391161],0.145193[0.348406],56,0
Signal0,0.17075[0.371106],0.196771[0.391161],0.145193[0.348406],56,0
Hybridindex,4.95675[5.78742],4.94132[5.77962],4.97208[5.79512],57,0
Pref0,0.12825[0.330419],0.127884[0.329805],0.128614[0.331029],57,0
Signal0,0.12825[0.330419],0.127884[0.329805],0.128614[0.331029],57,0
Hybridindex,4.8095[5.59135],4.84798[5.67017],4.77178[5.51273],58,0
Pref0,0.12175[0.319456],0.126263[0.323674],0.117327[0.315204],58,0
Signal0,0.12175[0.319456],0.126263[0.323674],0.117327[0.315204],58,0
Hybridindex,4.60675[5.27664],4.5305[5.14527],4.683[5.40375],59,0
Pref0,0.10625[0.301804],0.101[0.294617],0.1115[0.308736],59,0
Signal0,0.10625[0.301804],0.101[0.294617],0.1115[0.308736],59,0
Hybridindex,4.531[5.21683],4.52454[5.2081],4.53798[5.22624],60,0
Pref0,0.1035[0.297973],0.104427[0.297438],0.102497[0.298547],60,0
Signal0,0.1035[0.297973],0.104427[0.297438],0.102497[0.298547],60,0
Hybridindex,4.401[5.11414],4.29938[4.99757],4.49708[5.22015],61,0
Pref0,0.096[0.289886],0.090535[0.282429],0.101167[0.296672],61,0
Signal0,0.096[0.289886],0.090535[0.282429],0.101167[0.296672],61,0
Hybridindex,4.53475[5.30596],4.47056[5.3055],4.60143[5.30561],62,0
Pref0,0.10625[0.30139],0.106477[0.300796],0.106014[0.302006],62,0
Signal0,0.10625[0.30139],0.106477[0.300796],0.106014[0.302006],62,0
Hybridindex,4.442[5.15423],4.5816[5.30106],4.31262[5.01086],63,0
Pref0,0.09825[0.291928],0.10343[0.300655],0.0934489[0.283515],63,0
Signal0,0.09825[0.291928],0.10343[0.300655],0.0934489[0.283515],63,0
Hybridindex,4.17525[4.69467],4.17365[4.76999],4.17685[4.61781],64,0
Pref0,0.07925[0.264281],0.0823353[0.26891],0.0761523[0.259513],64,0
Signal0,0.07925[0.264281],0.0823353[0.26891],0.0761523[0.259513],64,0
Hybridindex,3.913[4.24932],3.96311[4.27981],3.86523[4.21949],65,0
Pref0,0.064[0.238546],0.0655738[0.242306],0.0625[0.234895],65,0
Signal0,0.064[0.238546],0.0655738[0.242306],0.0625[0.234895],65,0
Hybridindex,3.979[4.22928],3.93109[4.172],4.02917[4.28787],66,0
Pref0,0.064[0.238021],0.0625611[0.235002],0.0655067[0.241133],66,0
Signal0,0.064[0.238021],0.0625611[0.235002],0.0655067[0.241133],66,0
Hybridindex,3.70075[3.63574],3.70867[3.62658],3.69314[3.64449],67,0
Pref0,0.0465[0.200219],0.0464286[0.19984],0.0465686[0.200582],67,0
Signal0,0.0465[0.200219],0.0464286[0.19984],0.0465686[0.200582],67,0
Hybridindex,3.49075[3.15793],3.334[2.97172],3.64563[3.32447],68,0
Pref0,0.0335[0.169935],0.0291751[0.157489],0.0377734[0.181294],68,0
Signal0,0.0335[0.169935],0.0291751[0.157489],0.0377734[0.181294],68,0
Hybridindex,3.37775[2.72469],3.30411[2.47065],3.45455[2.96459],69,0
Pref0,0.02475[0.142346],0.0166503[0.120059],0.0331971[0.161931],69,0
Signal0,0.02475[0.142346],0.0166503[0.120059],0.0331971[0.161931],69,0
Hybridindex,3.34275[2.32785],3.31804[2.28645],3.36551[2.36513],70,0
Pref0,0.022[0.123556],0.0203337[0.120191],0.0235351[0.126557],70,0
Signal0,0.022[0.123556],0.0203337[0.120191],0.0235351[0.126557],70,0
Hybridindex,3.195[1.57448],3.19089[1.62335],3.19892[1.52633],71,0
Pref0,0.0075[0.0647592],0.0102354[0.0743284],0.00488759[0.053932],71,0
Signal0,0.0075[0.0647592],0.0102354[0.0743284],0.00488759[0.053932],71,0
Hybridindex,3.17925[1.4217],3.17166[1.40819],3.18687[1.4351],72,0
Pref0,0.003[0.0386135],0.00249501[0.0352318],0.00350701[0.0417278],72,0
Signal0,0.003[0.0386135],0.00249501[0.0352318],0.00350701[0.0417278],72,0
Hybridindex,3.1275[1.39221],3.06317[1.35051],3.19459[1.43133],73,0
Pref0,0.00175[0.0295286],0.0029383[0.0382167],0.000510725[0.0159719],73,0
Signal0,0.00175[0.0295286],0.0029383[0.0382167],0.000510725[0.0159719],73,0
Hybridindex,3.14[1.38136],3.13048[1.35972],3.14875[1.4009],74,0
Pref0,0[0],0[0],0[0],74,0
Signal0,0[0],0[0],0[0],74,0
Hybridindex,3.104[1.38679],3.08276[1.37586],3.12615[1.39775],75,0
Pref0,0[0],0[0],0[0],75,0
Signal0,0[0],0[0],0[0],75,0
Hybridindex,3.0695[1.33048],3.04513[1.32046],3.09268[1.33953],76,0
Pref0,0[0],0[0],0[0],76,0
Signal0,0[0],0[0],0[0],76,0
Hybridindex,3.06425[1.30872],3.07473[1.27406],3.05341[1.34355],77,0
Pref0,0[0],0[0],0[0],77,0
Signal0,0[0],0[0],0[0],77,0
Hybridindex,3.1085[1.32947],3.10451[1.34337],3.1123[1.31606],78,0
Pref0,0[0],0[0],0[0],78,0
Signal0,0[0],0[0],0[0],78,0
Hybridindex,3.119[1.32225],3.11516[1.3545],3.12297[1.28809],79,0
Pref0,0[0],0[0],0[0],79,0
Signal0,0[0],0[0],0[0],79,0
Hybridindex,3.12975[1.31388],3.11184[1.25289],3.14723[1.37059],80,0
Pref0,0[0],0[0],0[0],80,0
Signal0,0[0],0[0],0[0],80,0
Hybridindex,3.08675[1.32866],3.10324[1.36225],3.07065[1.29483],81,0
Pref0,0[0],0[0],0[0],81,0
Signal0,0[0],0[0],0[0],81,0
Hybridindex,3.06975[1.31082],3.0801[1.31175],3.0593[1.3098],82,0
Pref0,0[0],0[0],0[0],82,0
Signal0,0[0],0[0],0[0],82,0
Hybridindex,3.1265[1.28715],3.09637[1.32718],3.1561[1.24587],83,0
Pref0,0[0],0[0],0[0],83,0
Signal0,0[0],0[0],0[0],83,0
Hybridindex,3.134[1.32667],3.10819[1.32428],3.15925[1.32851],84,0
Pref0,0[0],0[0],0[0],84,0
Signal0,0[0],0[0],0[0],84,0
Hybridindex,3.1195[1.35415],3.14436[1.35317],3.09459[1.35468],85,0
Pref0,0[0],0[0],0[0],85,0
Signal0,0[0],0[0],0[0],85,0
Hybridindex,3.07125[1.32723],3.10417[1.34386],3.03937[1.31014],86,0
Pref0,0[0],0[0],0[0],86,0
Signal0,0[0],0[0],0[0],86,0
Hybridindex,3.05525[1.31826],3.08416[1.29903],3.02576[1.33696],87,0
Pref0,0[0],0[0],0[0],87,0
Signal0,0[0],0[0],0[0],87,0
Hybridindex,3.02025[1.31709],3.05045[1.33578],2.98938[1.29697],88,0
Pref0,0[0],0[0],0[0],88,0
Signal0,0[0],0[0],0[0],88,0
Hybridindex,3.0455[1.33348],3.07049[1.3507],3.0212[1.31607],89,0
Pref0,0[0],0[0],0[0],89,0
Signal0,0[0],0[0],0[0],89,0
Hybridindex,3.02575[1.34125],3.01837[1.32068],3.03323[1.36176],90,0
Pref0,0[0],0[0],0[0],90,0
Signal0,0[0],0[0],0[0],90,0
Hybridindex,2.96675[1.29558],2.92935[1.2745],3.00452[1.31544],91,0
Pref0,0[0],0[0],0[0],91,0
Signal0,0[0],0[0],0[0],91,0
Hybridindex,2.9605[1.27923],2.95096[1.29589],2.97083[1.26086],92,0
Pref0,0[0],0[0],0[0],92,0
Signal0,0[0],0[0],0[0],92,0
Hybridindex,3.01525[1.27334],3.01005[1.29394],3.0204[1.25259],93,0
Pref0,0[0],0[0],0[0],93,0
Signal0,0[0],0[0],0[0],93,0
Hybridindex,2.979[1.29192],3.01032[1.29124],2.94659[1.29183],94,0
Pref0,0[0],0[0],0[0],94,0
Signal0,0[0],0[0],0[0],94,0
Hybridindex,2.94925[1.27918],2.97769[1.2767],2.91899[1.28112],95,0
Pref0,0[0],0[0],0[0],95,0
Signal0,0[0],0[0],0[0],95,0
Hybridindex,2.95125[1.28238],2.94679[1.29514],2.95568[1.26958],96,0
Pref0,0[0],0[0],0[0],96,0
Signal0,0[0],0[0],0[0],96,0
Hybridindex,2.9415[1.25432],2.95534[1.27014],2.92836[1.23898],97,0
Pref0,0[0],0[0],0[0],97,0
Signal0,0[0],0[0],0[0],97,0
Hybridindex,2.8875[1.24954],2.87723[1.27748],2.89798[1.22028],98,0
Pref0,0[0],0[0],0[0],98,0
Signal0,0[0],0[0],0[0],98,0
Hybridindex,2.862[1.23408],2.87897[1.25707],2.84585[1.21159],99,0
Pref0,0[0],0[0],0[0],99,0
Signal0,0[0],0[0],0[0],99,0
Hybridindex,2.856[1.22679],2.8335[1.23136],2.87933[1.2216],100,0
Pref0,0[0],0[0],0[0],100,0
Signal0,0[0],0[0],0[0],100,0
Hybridindex,10[9.96995],9.85986[9.97396],10.1399[9.96399],1,0_1
Pref0,0.5[0.498498],0.492993[0.498698],0.506993[0.4982],1,0_1
Signal0,0.5[0.498498],0.492993[0.498698],0.506993[0.4982],1,0_1
Hybridindex,9.9665[9.91805],10.1433[9.9116],9.78426[9.92139],2,0_1
Pref0,0.498[0.496484],0.506897[0.496244],0.488832[0.496564],2,0_1
Signal0,0.498[0.496484],0.506897[0.496244],0.488832[0.496564],2,0_1
Hybridindex,9.76225[9.86442],9.92778[9.87846],9.59771[9.84769],3,0_1
Pref0,0.48725[0.494431],0.494985[0.495187],0.479561[0.493559],3,0_1
Signal0,0.48725[0.494431],0.494985[0.495187],0.479561[0.493559],3,0_1
Hybridindex,9.558[9.81748],9.44118[9.82479],9.67959[9.80839],4,0_1
Pref0,0.478[0.49322],0.472059[0.49354],0.484184[0.49281],4,0_1
Signal0,0.478[0.49322],0.472059[0.49354],0.484184[0.49281],4,0_1
Hybridindex,9.7405[9.77921],9.57947[9.75882],9.88619[9.79534],5,0_1
Pref0,0.485[0.492976],0.474737[0.492997],0.494286[0.492772],5,0_1
Signal0,0.485[0.492976],0.474737[0.492997],0.494286[0.492772],5,0_1
Hybridindex,9.84225[9.7229],9.67181[9.71105],10.0254[9.73229],6,0_1
Pref0,0.48925[0.49169],0.480212[0.491574],0.498963[0.49163],6,0_1
Signal0,0.48925[0.49169],0.480212[0.491574],0.498963[0.49163],6,0_1
Hybridindex,10.0273[9.68574],9.95255[9.71016],10.099[9.66168],7,0_1
Pref0,0.496[0.49268],0.493367[0.49302],0.498529[0.492341],7,0_1
Signal0,0.496[0.49268],0.493367[0.49302],0.498529[0.492341],7,0_1
Hybridindex,10.2097[9.61992],10.1433[9.6057],10.2759[9.6336],8,0_1
Pref0,0.5015[0.492948],0.498998[0.492427],0.503992[0.493454],8,0_1
Signal0,0.5015[0.492948],0.498998[0.492427],0.503992[0.493454],8,0_1
Hybridindex,10.181[9.58904],10.2418[9.61363],10.1228[9.56509],9,0_1
Pref0,0.49575[0.493819],0.5[0.494344],0.491683[0.493281],9,0_1
Signal0,0.49575[0.493819],0.5[0.494344],0.491683[0.493281],9,0_1
Hybridindex,9.952[9.50102],10.3509[9.46437],9.53183[9.52143],10,0_1
Pref0,0.48125[0.491959],0.5[0.492141],0.461499[0.490993],10,0_1
Signal0,0.48125[0.491959],0.5[0.492141],0.461499[0.490993],10,0_1
Hybridindex,9.3505[9.4535],9.24221[9.42074],9.45771[9.4846],11,0_1
Pref0,0.45025[0.490051],0.444724[0.488521],0.455721[0.491499],11,0_1
Signal0,0.45025[0.490051],0.444724[0.488521],0.455721[0.491499],11,0_1
Hybridindex,9.13525[9.38811],8.75713[9.33686],9.47531[9.421],12,0_1
Pref0,0.43625[0.488939],0.416051[0.486433],0.454416[0.490471],12,0_1
Signal0,0.43625[0.488939],0.416051[0.486433],0.454416[0.490471],12,0_1
Hybridindex,9.45225[9.41831],9.28474[9.41013],9.6273[9.42367],13,0_1
Pref0,0.45075[0.492138],0.441781[0.491897],0.460123[0.492214],13,0_1
Signal0,0.45075[0.492138],0.441781[0.491897],0.460123[0.492214],13,0_1
Hybridindex,9.76375[9.39863],9.71302[9.35638],9.81592[9.4416],14,0_1
Pref0,0.464[0.493917],0.463511[0.491696],0.464503[0.49619],14,0_1
Signal0,0.464[0.493917],0.463511[0.491696],0.464503[0.49619],14,0_1
Hybridindex,9.96875[9.38374],10.05[9.37253],9.8843[9.39463],15,0_1
Pref0,0.47125[0.495528],0.474975[0.495427],0.46738[0.495604],15,0_1
Signal0,0.47125[0.495528],0.474975[0.495427],0.46738[0.495604],15,0_1
Hybridindex,9.81825[9.36876],10.1303[9.36502],9.52146[9.36267],16,0_1
Pref0,0.4645[0.495217],0.478462[0.496705],0.45122[0.493431],16,0_1
Signal0,0.4645[0.495217],0.478462[0.496705],0.45122[0.493431],16,0_1
Hybridindex,9.82975[9.32239],9.77087[9.30871],9.88934[9.33583],17,0_1
Pref0,0.465[0.492976],0.460239[0.492397],0.469819[0.493514],17,0_1
Signal0,0.465[0.492976],0.460239[0.492397],0.469819[0.493514],17,0_1
Hybridindex,9.83[9.29382],9.74697[9.31038],9.91139[9.27684],18,0_1
Pref0,0.462[0.493514],0.459596[0.49276],0.464356[0.494241],18,0_1
Signal0,0.462[0.493514],0.459596[0.49276],0.464356[0.494241],18,0_1
Hybridindex,10.0043[9.27786],10.0399[9.23692],9.97099[9.31582],19,0_1
Pref0,0.46875[0.495377],0.467909[0.495325],0.469536[0.495424],19,0_1
Signal0,0.46875[0.495377],0.467909[0.495325],0.469536[0.495424],19,0_1
Hybridindex,10.1755[9.26284],10.748[9.28006],9.58198[9.20745],20,0_1
Pref0,0.4775[0.494968],0.507859[0.496488],0.446029[0.491413],20,0_1
Signal0,0.4775[0.494968],0.507859[0.496488],0.446029[0.491413],20,0_1
Hybridindex,9.2335[9.14483],9.57673[9.19792],8.89232[9.07891],21,0_1
